ticket_id,customer_id,issue_type,resolution_time_hours,satisfaction_score
TICK029009,CUST029907,Payment Issue,6,2
TICK029010,CUST023220,Wrong Item,28,3
TICK029011,CUST038395,Wrong Item,11,2
TICK029012,CUST049217,Damaged Product,97,1
TICK029013,CUST001099,Late Delivery,1,4
TICK029014,CUST012643,Late Delivery,8,5
TICK029015,CUST002275,Refund,7,3
TICK029016,CUST003566,Refund,42,2
TICK029017,CUST045533,Late Delivery,45,4
TICK029018,CUST034373,Payment Issue,10,3
TICK029019,CUST039880,Refund,32,3
TICK029020,CUST032156,Payment Issue,58,1
TICK029021,CUST013842,Wrong Item,67,4
TICK029022,CUST034313,Payment Issue,30,3
TICK029023,CUST031196,Refund,28,4
TICK029024,CUST042706,Payment Issue,16,2
TICK029025,CUST024774,Payment Issue,3,2
TICK029026,CUST014509,Damaged Product,97,2
TICK029027,CUST007957,Wrong Item,75,1
TICK029028,CUST039520,Damaged Product,26,2
TICK029029,CUST048434,Refund,29,2
TICK029030,CUST007205,Damaged Product,117,1
TICK029031,CUST042317,Refund,93,2
TICK029032,CUST027455,Wrong Item,32,4
TICK029033,CUST017730,Late Delivery,32,2
TICK029034,CUST034779,Damaged Product,27,1
TICK029035,CUST040337,Refund,66,5
TICK029036,CUST043724,Late Delivery,68,4
TICK029037,CUST033203,Wrong Item,54,2
TICK029038,CUST041614,Wrong Item,107,3
TICK029039,CUST043176,Payment Issue,26,5
TICK029040,CUST041883,Wrong Item,78,2
TICK029041,CUST038182,Damaged Product,1,3
TICK029042,CUST044971,Refund,5,4
TICK029043,CUST018095,Payment Issue,32,3
TICK029044,CUST019815,Payment Issue,77,3
TICK029045,CUST020051,Damaged Product,94,3
TICK029046,CUST031056,Damaged Product,82,5
TICK029047,CUST021083,Late Delivery,100,2
TICK029048,CUST011856,Refund,103,4
TICK029049,CUST043922,Late Delivery,59,3
TICK029050,CUST014919,Payment Issue,87,1
TICK029051,CUST018476,Late Delivery,81,2
TICK029052,CUST040738,Late Delivery,88,4
TICK029053,CUST020132,Late Delivery,61,4
TICK029054,CUST046755,Refund,112,5
TICK029055,CUST045886,Payment Issue,7,1
TICK029056,CUST014588,Payment Issue,29,3
TICK029057,CUST046686,Damaged Product,119,2
TICK029058,CUST000512,Wrong Item,109,1
TICK029059,CUST015861,Damaged Product,4,5
TICK029060,CUST026769,Late Delivery,20,1
TICK029061,CUST027156,Refund,17,2
TICK029062,CUST049893,Payment Issue,11,1
TICK029063,CUST031313,Wrong Item,100,4
TICK029064,CUST001958,Wrong Item,20,3
TICK029065,CUST019906,Wrong Item,105,3
TICK029066,CUST043108,Wrong Item,16,4
TICK029067,CUST009113,Payment Issue,115,4
TICK029068,CUST031326,Damaged Product,90,4
TICK029069,CUST018102,Wrong Item,96,4
TICK029070,CUST007569,Late Delivery,113,2
TICK029071,CUST023459,Payment Issue,15,3
TICK029072,CUST041712,Late Delivery,94,2
TICK029073,CUST028742,Late Delivery,24,3
TICK029074,CUST043873,Damaged Product,38,3
TICK029075,CUST016979,Payment Issue,101,2
TICK029076,CUST004575,Late Delivery,105,2
TICK029077,CUST014960,Wrong Item,111,4
TICK029078,CUST030471,Refund,38,1
TICK029079,CUST041581,Late Delivery,57,1
TICK029080,CUST016600,Damaged Product,65,2
TICK029081,CUST014075,Refund,80,2
TICK029082,CUST042794,Refund,59,1
TICK029083,CUST026836,Damaged Product,17,4
TICK029084,CUST023593,Payment Issue,55,1
TICK029085,CUST009181,Late Delivery,24,1
TICK029086,CUST045158,Wrong Item,106,2
TICK029087,CUST024583,Wrong Item,50,4
TICK029088,CUST020683,Refund,119,5
TICK029089,CUST037124,Late Delivery,84,1
TICK029090,CUST041728,Refund,94,2
TICK029091,CUST003690,Wrong Item,41,5
TICK029092,CUST042720,Damaged Product,49,1
TICK029093,CUST041132,Wrong Item,60,1
TICK029094,CUST016053,Late Delivery,65,4
TICK029095,CUST036396,Refund,91,1
TICK029096,CUST042331,Payment Issue,35,4
TICK029097,CUST040088,Late Delivery,25,2
TICK029098,CUST040433,Damaged Product,64,2
TICK029099,CUST046420,Refund,111,2
TICK029100,CUST015909,Late Delivery,23,4
TICK029101,CUST028078,Wrong Item,107,3
TICK029102,CUST014346,Damaged Product,115,4
TICK029103,CUST036993,Payment Issue,68,3
TICK029104,CUST042952,Late Delivery,98,1
TICK029105,CUST004055,Damaged Product,30,1
TICK029106,CUST004660,Payment Issue,54,1
TICK029107,CUST011599,Late Delivery,31,4
TICK029108,CUST015700,Damaged Product,14,1
TICK029109,CUST038391,Payment Issue,74,4
TICK029110,CUST048639,Payment Issue,44,2
TICK029111,CUST046642,Damaged Product,8,2
TICK029112,CUST011337,Damaged Product,97,4
TICK029113,CUST002086,Payment Issue,61,2
TICK029114,CUST042896,Payment Issue,15,3
TICK029115,CUST006716,Refund,52,4
TICK029116,CUST024952,Wrong Item,95,5
TICK029117,CUST037555,Payment Issue,57,1
TICK029118,CUST009116,Payment Issue,15,3
TICK029119,CUST004485,Late Delivery,10,1
TICK029120,CUST003216,Damaged Product,23,3
TICK029121,CUST013375,Refund,10,4
TICK029122,CUST033490,Payment Issue,97,3
TICK029123,CUST035801,Late Delivery,3,2
TICK029124,CUST026519,Late Delivery,98,2
TICK029125,CUST044446,Damaged Product,30,2
TICK029126,CUST014905,Wrong Item,30,4
TICK029127,CUST013347,Refund,119,1
TICK029128,CUST001193,Late Delivery,18,3
TICK029129,CUST006911,Late Delivery,54,4
TICK029130,CUST026491,Refund,42,5
TICK029131,CUST017877,Refund,62,2
TICK029132,CUST047543,Damaged Product,14,2
TICK029133,CUST042927,Wrong Item,2,3
TICK029134,CUST016443,Late Delivery,90,5
TICK029135,CUST024592,Damaged Product,103,3
TICK029136,CUST043279,Refund,101,1
TICK029137,CUST019921,Damaged Product,61,5
TICK029138,CUST026440,Damaged Product,72,2
TICK029139,CUST029517,Wrong Item,100,1
TICK029140,CUST006154,Damaged Product,86,4
TICK029141,CUST026454,Refund,100,4
TICK029142,CUST046848,Wrong Item,86,4
TICK029143,CUST021277,Damaged Product,76,3
TICK029144,CUST028408,Wrong Item,78,3
TICK029145,CUST005037,Wrong Item,17,1
TICK029146,CUST018193,Damaged Product,47,1
TICK029147,CUST038133,Damaged Product,20,2
TICK029148,CUST045957,Payment Issue,76,3
TICK029149,CUST036613,Late Delivery,66,1
TICK029150,CUST009791,Refund,2,2
TICK029151,CUST028106,Wrong Item,47,3
TICK029152,CUST016513,Late Delivery,64,4
TICK029153,CUST020832,Payment Issue,60,1
TICK029154,CUST022885,Late Delivery,9,5
TICK029155,CUST006358,Late Delivery,69,3
TICK029156,CUST016182,Wrong Item,114,4
TICK029157,CUST014994,Refund,3,3
TICK029158,CUST039109,Damaged Product,43,2
TICK029159,CUST005036,Wrong Item,10,4
TICK029160,CUST013788,Wrong Item,92,3
TICK029161,CUST046166,Payment Issue,14,5
TICK029162,CUST000054,Wrong Item,62,3
TICK029163,CUST000312,Payment Issue,99,5
TICK029164,CUST007877,Refund,71,5
TICK029165,CUST021041,Refund,102,1
TICK029166,CUST048003,Late Delivery,47,1
TICK029167,CUST007963,Refund,63,1
TICK029168,CUST027780,Damaged Product,76,1
TICK029169,CUST047175,Refund,91,2
TICK029170,CUST002478,Refund,117,3
TICK029171,CUST044248,Wrong Item,59,2
TICK029172,CUST018243,Refund,20,5
TICK029173,CUST041919,Late Delivery,11,1
TICK029174,CUST029016,Wrong Item,48,3
TICK029175,CUST008762,Refund,61,2
TICK029176,CUST021919,Refund,108,4
TICK029177,CUST020300,Damaged Product,47,3
TICK029178,CUST033944,Late Delivery,85,2
TICK029179,CUST035267,Payment Issue,101,2
TICK029180,CUST002101,Late Delivery,35,4
TICK029181,CUST015795,Payment Issue,15,2
TICK029182,CUST048970,Refund,70,2
TICK029183,CUST001657,Wrong Item,58,1
TICK029184,CUST020885,Payment Issue,106,5
TICK029185,CUST035523,Refund,45,3
TICK029186,CUST032969,Refund,76,1
TICK029187,CUST020737,Damaged Product,28,4
TICK029188,CUST011957,Payment Issue,34,1
TICK029189,CUST007153,Wrong Item,74,2
TICK029190,CUST045662,Damaged Product,39,2
TICK029191,CUST027236,Wrong Item,45,2
TICK029192,CUST039238,Damaged Product,63,3
TICK029193,CUST041475,Payment Issue,111,4
TICK029194,CUST001707,Damaged Product,37,2
TICK029195,CUST043678,Late Delivery,82,3
TICK029196,CUST011858,Damaged Product,44,5
TICK029197,CUST001434,Damaged Product,87,1
TICK029198,CUST040779,Payment Issue,14,1
TICK029199,CUST040063,Wrong Item,114,1
TICK029200,CUST015148,Damaged Product,85,4
TICK029201,CUST018727,Damaged Product,42,1
TICK029202,CUST032667,Late Delivery,114,2
TICK029203,CUST038284,Refund,71,3
TICK029204,CUST047661,Refund,101,2
TICK029205,CUST045129,Refund,114,3
TICK029206,CUST009088,Payment Issue,69,3
TICK029207,CUST013850,Late Delivery,101,2
TICK029208,CUST032158,Refund,43,1
TICK029209,CUST024400,Refund,73,3
TICK029210,CUST025201,Refund,30,4
TICK029211,CUST004274,Late Delivery,19,3
TICK029212,CUST041273,Late Delivery,50,4
TICK029213,CUST048298,Wrong Item,73,2
TICK029214,CUST048488,Damaged Product,9,3
TICK029215,CUST032435,Refund,69,1
TICK029216,CUST013844,Wrong Item,107,5
TICK029217,CUST022148,Refund,20,5
TICK029218,CUST048686,Refund,15,4
TICK029219,CUST010659,Wrong Item,43,1
TICK029220,CUST029008,Refund,24,4
TICK029221,CUST049090,Damaged Product,77,3
TICK029222,CUST024436,Refund,18,4
TICK029223,CUST024495,Damaged Product,52,5
TICK029224,CUST029856,Damaged Product,81,4
TICK029225,CUST017022,Damaged Product,27,5
TICK029226,CUST004684,Payment Issue,105,2
TICK029227,CUST015809,Late Delivery,104,2
TICK029228,CUST034599,Refund,106,4
TICK029229,CUST019205,Payment Issue,110,1
TICK029230,CUST041585,Payment Issue,80,2
TICK029231,CUST028669,Damaged Product,83,5
TICK029232,CUST049872,Damaged Product,11,3
TICK029233,CUST005974,Late Delivery,74,2
TICK029234,CUST027149,Refund,107,3
TICK029235,CUST025471,Wrong Item,17,1
TICK029236,CUST046449,Late Delivery,1,5
TICK029237,CUST030674,Refund,94,4
TICK029238,CUST022184,Wrong Item,99,2
TICK029239,CUST009884,Wrong Item,81,4
TICK029240,CUST042412,Wrong Item,34,3
TICK029241,CUST007643,Payment Issue,99,5
TICK029242,CUST043498,Damaged Product,108,5
TICK029243,CUST012239,Damaged Product,43,4
TICK029244,CUST024592,Wrong Item,51,5
TICK029245,CUST049001,Late Delivery,29,5
TICK029246,CUST022356,Wrong Item,79,4
TICK029247,CUST026399,Payment Issue,57,4
TICK029248,CUST041195,Damaged Product,106,4
TICK029249,CUST028915,Refund,49,3
TICK029250,CUST024361,Late Delivery,78,3
TICK029251,CUST048980,Wrong Item,28,3
TICK029252,CUST013662,Refund,64,5
TICK029253,CUST008732,Wrong Item,46,5
TICK029254,CUST031053,Late Delivery,91,1
TICK029255,CUST040882,Late Delivery,69,1
TICK029256,CUST026929,Payment Issue,61,2
TICK029257,CUST001863,Refund,19,1
TICK029258,CUST030981,Payment Issue,118,5
TICK029259,CUST010908,Damaged Product,96,4
TICK029260,CUST047850,Refund,105,5
TICK029261,CUST047877,Refund,97,1
TICK029262,CUST002119,Late Delivery,102,5
TICK029263,CUST000770,Wrong Item,34,2
TICK029264,CUST035855,Late Delivery,98,5
TICK029265,CUST034231,Late Delivery,115,3
TICK029266,CUST037066,Damaged Product,79,3
TICK029267,CUST048470,Wrong Item,42,1
TICK029268,CUST007995,Wrong Item,49,3
TICK029269,CUST002942,Late Delivery,98,3
TICK029270,CUST049428,Refund,79,2
TICK029271,CUST028905,Late Delivery,84,3
TICK029272,CUST020129,Damaged Product,15,5
TICK029273,CUST044988,Payment Issue,37,2
TICK029274,CUST026054,Payment Issue,51,2
TICK029275,CUST014821,Damaged Product,71,5
TICK029276,CUST039120,Wrong Item,13,2
TICK029277,CUST014264,Late Delivery,41,2
TICK029278,CUST001079,Damaged Product,98,4
TICK029279,CUST012205,Late Delivery,83,4
TICK029280,CUST043195,Wrong Item,65,2
TICK029281,CUST035918,Payment Issue,118,5
TICK029282,CUST046191,Wrong Item,63,4
TICK029283,CUST003207,Damaged Product,44,3
TICK029284,CUST024877,Damaged Product,15,2
TICK029285,CUST018952,Damaged Product,12,5
TICK029286,CUST033967,Payment Issue,107,2
TICK029287,CUST003059,Refund,7,3
TICK029288,CUST027706,Late Delivery,88,2
TICK029289,CUST005035,Damaged Product,11,4
TICK029290,CUST047318,Damaged Product,46,5
TICK029291,CUST027165,Refund,108,5
TICK029292,CUST043259,Refund,89,2
TICK029293,CUST017413,Late Delivery,43,2
TICK029294,CUST033919,Damaged Product,57,3
TICK029295,CUST037350,Refund,97,3
TICK029296,CUST019127,Refund,65,5
TICK029297,CUST017299,Refund,84,3
TICK029298,CUST003982,Refund,54,5
TICK029299,CUST011434,Late Delivery,89,5
TICK029300,CUST014443,Refund,66,5
TICK029301,CUST000959,Wrong Item,103,4
TICK029302,CUST007174,Wrong Item,34,5
TICK029303,CUST030364,Damaged Product,22,3
TICK029304,CUST020070,Late Delivery,112,5
TICK029305,CUST011303,Damaged Product,104,1
TICK029306,CUST012996,Wrong Item,71,2
TICK029307,CUST031227,Wrong Item,53,5
TICK029308,CUST036345,Late Delivery,15,3
TICK029309,CUST035361,Damaged Product,21,3
TICK029310,CUST022754,Damaged Product,12,5
TICK029311,CUST037680,Damaged Product,55,4
TICK029312,CUST015182,Refund,93,4
TICK029313,CUST003434,Refund,113,4
TICK029314,CUST007331,Damaged Product,101,3
TICK029315,CUST021947,Wrong Item,112,1
TICK029316,CUST028874,Damaged Product,37,3
TICK029317,CUST029338,Refund,74,2
TICK029318,CUST042623,Late Delivery,15,1
TICK029319,CUST000719,Wrong Item,28,3
TICK029320,CUST025247,Refund,108,3
TICK029321,CUST005143,Damaged Product,97,1
TICK029322,CUST045162,Damaged Product,46,5
TICK029323,CUST024040,Late Delivery,43,2
TICK029324,CUST009413,Wrong Item,100,1
TICK029325,CUST048927,Refund,43,1
TICK029326,CUST019135,Payment Issue,82,5
TICK029327,CUST036866,Wrong Item,46,1
TICK029328,CUST000789,Wrong Item,8,3
TICK029329,CUST036569,Wrong Item,32,5
TICK029330,CUST025655,Refund,100,2
TICK029331,CUST009313,Payment Issue,41,3
TICK029332,CUST042289,Late Delivery,95,2
TICK029333,CUST048824,Refund,29,1
TICK029334,CUST044152,Late Delivery,77,1
TICK029335,CUST026971,Late Delivery,24,3
TICK029336,CUST004442,Late Delivery,32,5
TICK029337,CUST019466,Payment Issue,35,4
TICK029338,CUST011312,Payment Issue,24,1
TICK029339,CUST047108,Wrong Item,75,3
TICK029340,CUST009988,Payment Issue,27,2
TICK029341,CUST027719,Late Delivery,23,1
TICK029342,CUST010461,Wrong Item,106,3
TICK029343,CUST015228,Damaged Product,11,5
TICK029344,CUST007444,Payment Issue,39,2
TICK029345,CUST016721,Wrong Item,76,2
TICK029346,CUST033843,Refund,28,2
TICK029347,CUST043279,Refund,76,5
TICK029348,CUST012025,Payment Issue,97,1
TICK029349,CUST002040,Damaged Product,112,5
TICK029350,CUST040914,Payment Issue,4,3
TICK029351,CUST010450,Refund,14,2
TICK029352,CUST041979,Payment Issue,97,5
TICK029353,CUST034707,Refund,24,4
TICK029354,CUST004194,Payment Issue,53,2
TICK029355,CUST003905,Late Delivery,4,5
TICK029356,CUST004971,Late Delivery,42,1
TICK029357,CUST000212,Damaged Product,74,5
TICK029358,CUST019178,Refund,56,4
TICK029359,CUST046231,Wrong Item,6,3
TICK029360,CUST045407,Refund,119,3
TICK029361,CUST042842,Wrong Item,32,3
TICK029362,CUST031862,Late Delivery,24,1
TICK029363,CUST026770,Refund,33,4
TICK029364,CUST040082,Payment Issue,102,5
TICK029365,CUST012423,Refund,42,1
TICK029366,CUST019916,Payment Issue,100,3
TICK029367,CUST039261,Refund,44,2
TICK029368,CUST004880,Damaged Product,50,2
TICK029369,CUST045859,Wrong Item,101,3
TICK029370,CUST049813,Late Delivery,21,5
TICK029371,CUST035483,Damaged Product,44,1
TICK029372,CUST042810,Damaged Product,74,2
TICK029373,CUST032858,Payment Issue,73,5
TICK029374,CUST040369,Damaged Product,47,4
TICK029375,CUST018860,Late Delivery,64,5
TICK029376,CUST025071,Damaged Product,83,5
TICK029377,CUST018555,Damaged Product,88,1
TICK029378,CUST034607,Payment Issue,49,1
TICK029379,CUST047166,Wrong Item,108,2
TICK029380,CUST042130,Damaged Product,16,2
TICK029381,CUST036004,Payment Issue,50,2
TICK029382,CUST043977,Payment Issue,108,3
TICK029383,CUST043035,Wrong Item,102,2
TICK029384,CUST032093,Damaged Product,114,2
TICK029385,CUST038833,Wrong Item,16,4
TICK029386,CUST047709,Payment Issue,114,5
TICK029387,CUST007523,Damaged Product,70,4
TICK029388,CUST040945,Refund,24,4
TICK029389,CUST030773,Payment Issue,12,5
TICK029390,CUST044134,Refund,32,4
TICK029391,CUST012631,Late Delivery,36,4
TICK029392,CUST022547,Wrong Item,48,1
TICK029393,CUST024689,Late Delivery,11,2
TICK029394,CUST029447,Damaged Product,62,4
TICK029395,CUST026986,Wrong Item,39,1
TICK029396,CUST039225,Payment Issue,58,4
TICK029397,CUST028292,Payment Issue,102,2
TICK029398,CUST013593,Refund,35,2
TICK029399,CUST007902,Damaged Product,71,2
TICK029400,CUST023877,Payment Issue,96,4
TICK029401,CUST016275,Payment Issue,78,2
TICK029402,CUST007253,Payment Issue,106,2
TICK029403,CUST048871,Payment Issue,92,4
TICK029404,CUST031430,Late Delivery,49,4
TICK029405,CUST026884,Refund,31,3
TICK029406,CUST024680,Wrong Item,82,5
TICK029407,CUST047186,Wrong Item,29,3
TICK029408,CUST013426,Wrong Item,88,4
TICK029409,CUST034785,Payment Issue,94,3
TICK029410,CUST013651,Late Delivery,46,5
TICK029411,CUST001544,Damaged Product,83,1
TICK029412,CUST014455,Damaged Product,94,3
TICK029413,CUST011195,Late Delivery,6,4
TICK029414,CUST044784,Damaged Product,53,2
TICK029415,CUST029115,Wrong Item,21,3
TICK029416,CUST023633,Payment Issue,104,4
TICK029417,CUST008900,Refund,119,4
TICK029418,CUST043550,Late Delivery,97,4
TICK029419,CUST039104,Wrong Item,89,5
TICK029420,CUST039252,Damaged Product,90,3
TICK029421,CUST041020,Wrong Item,110,3
TICK029422,CUST016780,Refund,52,1
TICK029423,CUST028856,Wrong Item,90,3
TICK029424,CUST031129,Late Delivery,41,4
TICK029425,CUST029804,Refund,36,4
TICK029426,CUST048180,Late Delivery,117,1
TICK029427,CUST036785,Wrong Item,83,5
TICK029428,CUST047468,Damaged Product,89,2
TICK029429,CUST022174,Damaged Product,29,1
TICK029430,CUST023821,Wrong Item,3,5
TICK029431,CUST019449,Refund,85,4
TICK029432,CUST015027,Wrong Item,81,2
TICK029433,CUST020368,Refund,106,1
TICK029434,CUST030606,Payment Issue,47,4
TICK029435,CUST016141,Refund,35,4
TICK029436,CUST046296,Payment Issue,79,1
TICK029437,CUST029031,Payment Issue,45,4
TICK029438,CUST023091,Damaged Product,11,3
TICK029439,CUST032381,Late Delivery,101,2
TICK029440,CUST002801,Wrong Item,96,1
TICK029441,CUST022524,Wrong Item,105,5
TICK029442,CUST016815,Damaged Product,62,5
TICK029443,CUST030853,Refund,81,4
TICK029444,CUST036948,Refund,62,1
TICK029445,CUST026879,Refund,66,1
TICK029446,CUST002162,Payment Issue,65,4
TICK029447,CUST016949,Late Delivery,31,5
TICK029448,CUST031215,Damaged Product,62,4
TICK029449,CUST032331,Wrong Item,43,1
TICK029450,CUST011800,Payment Issue,68,1
TICK029451,CUST038157,Wrong Item,9,4
TICK029452,CUST004443,Payment Issue,95,4
TICK029453,CUST047299,Payment Issue,103,1
TICK029454,CUST032287,Late Delivery,8,5
TICK029455,CUST022801,Wrong Item,70,3
TICK029456,CUST031738,Wrong Item,43,2
TICK029457,CUST036665,Late Delivery,26,2
TICK029458,CUST045927,Refund,36,3
TICK029459,CUST030393,Damaged Product,10,1
TICK029460,CUST003504,Refund,58,2
TICK029461,CUST009414,Wrong Item,94,3
TICK029462,CUST000355,Wrong Item,8,5
TICK029463,CUST042251,Late Delivery,43,4
TICK029464,CUST014865,Payment Issue,31,1
TICK029465,CUST034951,Wrong Item,110,4
TICK029466,CUST041330,Payment Issue,24,4
TICK029467,CUST020659,Damaged Product,42,2
TICK029468,CUST044209,Damaged Product,90,3
TICK029469,CUST022864,Late Delivery,2,4
TICK029470,CUST024784,Late Delivery,58,1
TICK029471,CUST040595,Late Delivery,7,4
TICK029472,CUST038019,Payment Issue,60,5
TICK029473,CUST047857,Payment Issue,54,1
TICK029474,CUST022670,Payment Issue,29,2
TICK029475,CUST025195,Payment Issue,42,2
TICK029476,CUST027603,Damaged Product,79,3
TICK029477,CUST034712,Wrong Item,79,3
TICK029478,CUST037920,Damaged Product,111,3
TICK029479,CUST023124,Late Delivery,90,5
TICK029480,CUST020874,Damaged Product,36,4
TICK029481,CUST010706,Damaged Product,40,4
TICK029482,CUST012628,Wrong Item,77,3
TICK029483,CUST006255,Damaged Product,97,2
TICK029484,CUST014224,Refund,81,4
TICK029485,CUST018978,Payment Issue,61,5
TICK029486,CUST000853,Wrong Item,103,2
TICK029487,CUST044237,Payment Issue,110,3
TICK029488,CUST021398,Refund,7,2
TICK029489,CUST049664,Damaged Product,113,2
TICK029490,CUST002322,Damaged Product,37,5
TICK029491,CUST001927,Late Delivery,93,4
TICK029492,CUST003320,Refund,74,4
TICK029493,CUST010492,Damaged Product,36,2
TICK029494,CUST014643,Refund,55,5
TICK029495,CUST024672,Damaged Product,95,4
TICK029496,CUST007817,Late Delivery,30,4
TICK029497,CUST004390,Refund,84,2
TICK029498,CUST013278,Refund,88,3
TICK029499,CUST027473,Wrong Item,58,2
TICK029500,CUST030984,Refund,25,5
TICK029501,CUST041383,Payment Issue,21,4
TICK029502,CUST011688,Late Delivery,59,1
TICK029503,CUST020591,Payment Issue,7,3
TICK029504,CUST030921,Refund,70,3
TICK029505,CUST016096,Late Delivery,24,3
TICK029506,CUST010503,Damaged Product,118,3
TICK029507,CUST049246,Refund,54,2
TICK029508,CUST023905,Wrong Item,112,2
TICK029509,CUST005212,Damaged Product,43,3
TICK029510,CUST040595,Late Delivery,46,3
TICK029511,CUST014551,Payment Issue,77,3
TICK029512,CUST001252,Late Delivery,89,5
TICK029513,CUST000702,Late Delivery,91,4
TICK029514,CUST001029,Refund,96,5
TICK029515,CUST045704,Damaged Product,51,2
TICK029516,CUST033651,Damaged Product,77,3
TICK029517,CUST036977,Refund,113,1
TICK029518,CUST034738,Wrong Item,114,3
TICK029519,CUST035301,Refund,81,1
TICK029520,CUST020014,Late Delivery,90,5
TICK029521,CUST017981,Wrong Item,57,1
TICK029522,CUST025030,Wrong Item,22,5
TICK029523,CUST003860,Late Delivery,115,4
TICK029524,CUST014819,Wrong Item,118,5
TICK029525,CUST045072,Refund,5,1
